-56,-71,38,129,227,135,0,4
-56,-62,38,16,6,0,0,4
-58,-68,38,19,5,1,0,4
-60,-69,38,18,1,1,0,4
-60,-72,38,12,2,0,0,4
-66,-75,38,39,20,0,3,4
-50,-66,39,16,4,4,0,4
-56,-71,39,12,3,1,0,4
-56,-69,39,14,16,0,0,4
-56,-74,39,43,6,0,0,4
-62,-75,39,13,0,0,1,4
-46,-66,39,316,60,2,0,3
-48,-70,39,188,46,0,1,3
-46,-54,40,203,115,88,0,4
-48,-52,40,17,0,0,1,4
-48,-65,40,20,0,0,0,4
-56,-72,40,54,4,2,0,4
-48,-58,40,39,53,1,0,3
-48,-59,41,12,1,1,0,4
-56,-71,41,151,5,4,2,4
-56,-71,41,14,26,0,2,4
-58,-73,41,18,0,0,0,4
-60,-71,41,17,36,36,0,4
-60,-70,41,15,79,26,0,4
-46,-67,41,543,94,0,0,1
-56,-72,42,16,118,1,0,4
-58,-72,42,32,0,0,0,4
-46,-58,42,58,80,7,2,1
-50,-74,42,18,100,3,0,1
-48,-60,43,18,3,2,0,4
-34,-47,43,37,10,1,0,3
-38,-46,44,11,1,0,0,4
-46,-60,44,34,4,3,2,4
-56,-70,44,19,25,0,3,4
-36,-51,44,29,29,15,0,3
-38,-43,44,60,47,9,0,3
-46,-56,45,12,1,0,0,4
-48,-73,45,60,1,0,0,4
-58,-70,45,30,536,27,5,4
-62,-75,45,11,1,0,0,4
-40,-71,45,184,13,0,1,3
-48,-72,45,46,12,0,0,3
-54,-69,45,69,447,2,6,1
-56,-67,46,52,8,0,0,4
-58,-68,46,37,9,2,0,4
-58,-67,46,14,0,0,0,4
-48,-56,46,26,57,0,0,3
-48,-52,46,19,142,0,0,1
-48,-61,47,43,112,111,2,4
-48,-56,47,15,0,0,0,4
-48,-65,47,28,6,6,0,4
-58,-69,47,14,4,0,0,4
-48,-70,47,196,12,1,3,3
-48,-67,47,146,4,1,0,3
-58,-72,48,14,0,0,0,4
-60,-68,48,39,24,0,1,4
-46,-66,48,169,8,2,0,3
-38,-46,48,5861,539,9,7,1
-46,-67,48,38,246,0,0,1
-48,-71,49,33,0,0,0,4
-56,-73,49,18,7,0,0,4
-48,-56,49,18,13,2,0,3
-44,-54,49,14748,478,1,7,1
-48,-56,49,21,280,6,0,1
-48,-59,49,14,167,0,0,1
-56,-73,50,56,25,3,1,4
-40,-59,50,861,19,4,0,3
-48,-68,52,56,0,0,0,4
-40,-52,52,2536,455,8,5,1
-40,-50,54,19,9,2,0,3
-46,-52,55,22,0,0,0,4
-46,-56,56,44,17,9,0,3
-40,-71,57,979,77,0,0,3
-46,-56,57,277,95,6,3,1
-40,-70,58,91,129,4,0,1
-40,-58,59,54,219,219,3,4
-40,-67,59,116,77,77,2,4
-46,-57,59,208,399,7,1,1
-58,-73,60,24,1,0,2,4
-40,-70,60,69,198,76,2,1
-46,-55,61,28,0,0,0,4
-48,-71,61,205,193,186,0,4
-56,-68,62,18,0,0,0,4
-48,-54,62,19,55,0,2,3
-46,-71,62,77,461,3,5,1
-34,-53,63,120,492,4,0,1
-38,-70,65,77,27,3,0,3
-46,-57,65,472,219,0,0,1
-34,-49,66,1557,30,1,0,3
-46,-57,66,93,304,211,6,1
-38,-68,67,414,23,0,0,3
-34,-48,68,19,52,3,0,3
-42,-70,68,26,32,5,0,3
-46,-56,68,395,479,8,7,1
-38,-57,69,50,81,0,0,3
-40,-52,70,20,103,9,0,1
-36,-52,71,144,56,1,1,3
-40,-53,71,19,65,0,0,3
-38,-56,73,86,96,0,0,1
-48,-58,73,24,267,0,1,1
-40,-53,74,11,1,1,0,4
-46,-57,74,45,3,1,0,4
-40,-66,74,28,73,3,0,3
-42,-56,74,28,44,19,1,3
-42,-69,74,19,20,1,1,3
-40,-70,74,156,321,3,2,1
-42,-62,76,75,2,2,1,4
-28,-45,76,611,22,0,0,3
-54,-67,76,29,30,2,0,3
-48,-65,77,29,27,8,1,3
-46,-64,77,192,207,1,1,1
-48,-69,79,34,4,4,1,4
-48,-58,79,17,29,0,0,3
-40,-66,79,131,188,3,2,1
-40,-47,81,3523,464,3,7,1
-30,-52,82,270,10,0,1,3
-46,-71,82,30,51,0,0,3
-48,-54,83,15,1,0,0,4
-46,-69,83,224,12,5,0,3
-44,-60,83,127,169,1,0,1
-46,-59,83,720,328,283,6,1
-40,-58,84,24,18,13,0,3
-40,-66,84,63,58,0,0,3
-44,-74,88,15,4,3,0,4
-40,-66,91,34,6,0,0,3
-40,-52,92,12,0,0,0,4
-36,-62,93,20,21,7,0,3
-40,-67,96,176,68,4,1,3
-38,-68,97,21,105,4,0,1
-46,-69,98,186,56,1,0,3
-40,-62,99,12,4,3,0,4
-40,-63,100,181,127,0,0,4
-40,-69,103,99,1,0,0,4
-50,-65,103,11,2,0,0,4
-40,-67,105,46,10,0,1,3
-48,-61,106,15,3,2,0,4
-40,-64,106,130,152,3,3,1
-40,-68,107,23,48,1,0,3
-48,-61,107,23,2,0,0,3
-40,-62,108,25,20,4,0,3
-40,-57,108,48,316,0,2,1
-36,-48,113,14,23,1,0,3
-38,-65,113,52,76,0,0,3
-42,-62,114,92,50,4,0,3
-46,-64,114,76,127,4,6,1
-38,-69,118,93,61,0,0,3
-46,-61,120,33,1,0,0,4
-46,-59,122,76,171,12,2,1
-36,-61,123,220,72,0,0,3
-38,-55,124,16,18,2,0,3
-40,-72,125,18,74,0,0,3
-28,-46,126,357,42,37,0,3
-40,-60,131,13,6,0,0,3
-46,-63,131,59,47,0,0,3
-48,-67,132,66,197,0,2,1
-32,-56,133,402,78,1,0,3
-24,-38,134,17,12,0,0,3
-40,-49,138,14,1,0,0,4
-40,-56,142,27,71,1,0,3
-46,-57,145,18,6,0,1,3
-34,-52,148,32,42,0,0,3
-36,-60,154,46,10,3,2,3
-38,-65,158,11,5,0,0,3
-36,-66,162,19,6,0,0,3
-48,-72,163,29,7,2,0,3
-48,-67,170,46,16,7,2,3
-28,-61,173,1123,57,0,0,3
-36,-58,173,11,9,0,0,3
-34,-65,174,112,52,52,0,4
-34,-55,174,125,125,0,0,3
-26,-67,177,93,124,27,0,3
-32,-58,177,124,8,0,1,3
-30,-52,180,31,71,0,0,3
-32,-67,189,15,29,2,0,3
-30,-70,192,17,65,44,0,3
-30,-61,197,94,313,0,0,1
-32,-55,200,96,175,3,1,1
-34,-57,206,18,4,2,0,4
-28,-52,259,139,6,1,2,3
