-60,-73,33,288,574,4,7,2
-58,-68,7,449,786,2,7,2
-20,-27,21,483,789,9,7,2
-60,-76,15,63,41,40,0,4
-60,-74,29,100,139,0,0,3
-50,-76,52,54,85,85,0,4
-60,-68,12,538,694,213,7,1
-58,-70,14,2080,794,4,7,2
-56,-60,10,84,20,2,0,3
-60,-71,29,43,10,5,1,4
-54,-73,34,65,8,1,0,3
-46,-75,39,241,124,0,0,3
-60,-74,24,255,49,2,0,1
-20,-28,20,720,793,6,7,2
-46,-72,55,120,153,141,0,4
-60,-76,29,63,154,131,0,4
-54,-75,64,200,117,0,0,3
-54,-72,50,46,133,5,1,3
-60,-74,34,64,17,0,0,3
-36,-49,49,58,47,1,0,3
-50,-73,40,167,119,13,0,3
-36,-70,89,80,9,0,0,3
-48,-62,11,528,108,0,1,3
-60,-68,13,63,775,246,5,1
-44,-58,98,51,23,1,0,3
-48,-64,48,42,74,0,0,3
-36,-72,70,45,103,8,0,3
-52,-74,52,66,45,44,1,4
-60,-77,17,42,45,5,0,3
-50,-78,24,112,53,0,0,3
-2,-14,85,21982,794,9,7,2
-60,-75,34,64,15,0,0,3
-46,-79,26,76,55,2,0,3
-58,-69,10,1582,689,10,7,2
-60,-73,27,52,6,0,0,4
-60,-76,22,212,86,40,0,4
-60,-74,13,1473,794,4,7,2
-58,-71,31,152,69,0,0,3
-50,-68,56,48,35,12,0,3
-54,-76,29,221,47,0,0,3
-52,-72,40,2348,396,1,3,1
-60,-65,6,15,318,312,6,4
-60,-78,13,175,285,0,4,1
-58,-73,29,127,46,2,0,3
-52,-73,33,68,22,0,0,3
-50,-71,41,283,111,109,0,4
-42,-68,81,88,24,0,0,3
-60,-79,13,303,22,0,0,3
-58,-75,10,7187,794,9,7,2
-36,-69,73,59,52,0,0,3
-60,-75,14,41,89,10,0,3
-70,-77,16,50,345,0,7,2
-60,-74,9,211,794,9,7,2
-20,-28,30,26741,794,2,7,2
-46,-76,37,48,194,0,0,3
-46,-75,45,92,19,0,0,3
-20,-27,19,437,792,13,7,2
-42,-73,62,159,9,5,0,4
-20,-27,17,890,791,9,7,2
-60,-71,14,2893,794,539,7,1
-20,-28,43,940,794,1,7,1
-28,-63,235,80,25,0,0,3
-42,-73,79,132,80,3,0,3
-50,-70,24,62,148,2,0,3
-60,-76,10,322,39,2,0,3
-60,-71,21,247,12,9,0,3
-40,-76,43,273,15,11,1,4
-46,-71,46,112,85,0,1,3
-42,-68,132,69,65,5,0,3
-42,-71,108,97,24,0,0,3
-54,-75,50,49,158,0,0,3
-60,-77,17,292,300,12,2,1
-56,-73,38,64,34,33,0,4
-60,-77,13,65,56,1,0,3
-20,-28,32,834,793,11,7,2
-56,-74,24,1158,588,8,5,1
-50,-78,24,51,203,203,0,4
-58,-70,31,68,223,223,0,4
-36,-71,98,78,31,0,0,3
-58,-69,29,130,508,158,3,1
-44,-72,30,79,35,0,0,3
-52,-78,38,51,7,0,0,4
-56,-69,32,43,108,0,3,3
-56,-63,12,61,30,8,0,3
-46,-71,28,43,70,0,0,3
-56,-64,9,1044,392,0,3,3
-58,-70,16,1216,782,542,7,1
-32,-69,297,104,381,4,0,4
-20,-36,42,9673,794,3,7,1
-50,-76,33,114,62,0,0,3
-60,-69,11,539,788,528,7,1
-46,-65,56,117,150,1,0,3
-58,-72,30,837,489,12,6,1
-56,-74,40,70,6,1,0,4
-36,-62,162,98,61,0,0,3
-30,-71,119,140,217,148,0,4
-48,-59,36,178,151,5,0,3
-60,-74,21,45,51,27,0,3
-48,-66,68,58,130,10,4,1
-60,-75,28,47,55,0,0,3
-40,-70,105,139,13,0,0,3
-44,-67,126,48,80,0,0,3
-24,-59,110,220,508,2,4,1
-60,-70,12,458,466,1,6,1
-56,-70,19,164,13,0,0,3
-58,-69,30,517,381,4,3,1
-54,-62,13,43,12,1,0,3
-58,-70,23,323,383,7,4,1
-60,-72,27,57,78,56,0,4
-54,-69,45,74,67,4,0,3
-56,-68,9,4646,765,2,5,2
-22,-60,86,234,58,1,0,3
-56,-74,29,89,17,2,0,3
-58,-71,28,44,294,0,0,4
-20,-27,18,1683,792,6,7,2
-46,-77,30,492,277,0,7,1
-44,-67,84,51,7,0,0,3
-60,-73,14,433,794,546,7,4
-52,-68,42,87,174,13,1,3
-60,-66,13,169,6,1,0,4
-32,-64,166,67,342,340,0,4
-48,-76,49,128,54,0,0,3
-56,-76,34,47,18,0,0,3
-58,-73,9,11075,794,2,7,2
-36,-66,130,42,137,130,0,4
-44,-73,118,56,58,58,0,4
-60,-67,12,32,660,257,7,1
-60,-68,15,269,487,1,7,1
-20,-27,27,1481,793,9,7,2
-50,-73,47,57,18,0,0,3
-46,-74,57,67,115,115,0,4
-60,-73,19,1963,372,1,7,1
-42,-72,113,66,16,15,2,4
-56,-70,35,94,178,4,0,3
-52,-69,45,93,188,2,0,3
-58,-68,16,1533,651,3,7,2
-48,-71,62,48,80,79,0,4
-60,-72,40,41,25,8,1,3
-58,-69,26,48,48,7,0,3
-46,-75,60,96,35,34,0,4
-60,-70,18,44,53,0,0,3
-58,-77,5,399,48,0,0,3
-40,-70,63,43,462,334,2,4
-54,-69,54,47,532,530,0,4
-46,-60,45,46,244,213,0,4
-60,-74,15,104,106,105,0,4
-54,-72,71,45,7,0,0,3
-20,-28,73,1295,793,6,7,2
